date,sector,k_month,obligors,defaulted,monthly_equivalent_default_rate
2015-10-31,Utilities,1,2309,5,0.0021654395842356
2015-11-30,Basic Materials,1,1599,7,0.004377736085053158
2015-11-30,Capital Goods,1,1568,5,0.0031887755102040817
2015-11-30,Consumer,1,1902,9,0.00473186119873817
2015-11-30,Energy,1,1976,7,0.00354251012145749
2015-11-30,Finance,1,2058,14,0.006802721088435374
2015-11-30,Healthcare,1,2037,6,0.0029455081001472753
2015-11-30,Technology,1,2256,14,0.0062056737588652485
2015-11-30,Utilities,1,2248,6,0.0026690391459074734
2015-12-31,Basic Materials,1,1609,8,0.004972032318210068
2015-12-31,Capital Goods,1,1654,10,0.006045949214026602
2015-12-31,Consumer,1,1711,10,0.0058445353594389245
2015-12-31,Energy,1,1970,14,0.007106598984771574
2015-12-31,Finance,1,1859,17,0.00914470145239376
2015-12-31,Healthcare,1,2256,3,0.0013297872340425532
2015-12-31,Technology,1,2402,9,0.003746877601998335
2015-12-31,Utilities,1,2276,5,0.0021968365553602814
2016-01-31,Basic Materials,1,1541,10,0.006489292667099286
2016-01-31,Capital Goods,1,1705,12,0.007038123167155425
2016-01-31,Consumer,1,1822,3,0.001646542261251372
2016-01-31,Energy,1,2004,9,0.004491017964071856
2016-01-31,Finance,1,2041,19,0.009309162175404213
2016-01-31,Healthcare,1,2235,9,0.004026845637583893
2016-01-31,Technology,1,2286,14,0.006124234470691163
2016-01-31,Utilities,1,2278,5,0.0021949078138718174
2016-02-29,Basic Materials,1,1671,4,0.0023937761819269898
2016-02-29,Capital Goods,1,1711,6,0.0035067212156633548
2016-02-29,Consumer,1,1886,7,0.003711558854718982
2016-02-29,Energy,1,1854,5,0.002696871628910464
2016-02-29,Finance,1,2044,20,0.009784735812133072
2016-02-29,Healthcare,1,2213,5,0.0022593764121102574
2016-02-29,Technology,1,2147,14,0.006520726595249185
2016-02-29,Utilities,1,2333,3,0.0012858979854264896
2016-03-31,Basic Materials,1,1568,7,0.004464285714285714
2016-03-31,Capital Goods,1,1753,8,0.004563605248146035
2016-03-31,Consumer,1,1678,5,0.0029797377830750892
2016-03-31,Energy,1,1889,15,0.007940709370037057
2016-03-31,Finance,1,1918,16,0.008342022940563087
2016-03-31,Healthcare,1,2147,10,0.004657661853749418
2016-03-31,Technology,1,2172,11,0.0050644567219152855
2016-03-31,Utilities,1,2299,3,0.0013049151805132667
2016-04-30,Basic Materials,1,1698,8,0.004711425206124852
2016-04-30,Capital Goods,1,1763,6,0.003403289846851957
2016-04-30,Consumer,1,1912,6,0.0031380753138075313
2016-04-30,Energy,1,1894,15,0.00791974656810982
2016-04-30,Finance,1,2177,15,0.006890215893431328
2016-04-30,Healthcare,1,2182,3,0.001374885426214482
2016-04-30,Technology,1,2165,4,0.0018475750577367205
2016-04-30,Utilities,1,2438,4,0.0016406890894175555
2016-05-31,Basic Materials,1,1532,2,0.0013054830287206266
2016-05-31,Capital Goods,1,1783,10,0.005608524957936063
2016-05-31,Consumer,1,1889,5,0.0026469031233456856
2016-05-31,Energy,1,2112,4,0.001893939393939394
2016-05-31,Finance,1,2092,7,0.0033460803059273425
2016-05-31,Healthcare,1,2077,9,0.004333172845450169
2016-05-31,Technology,1,2220,2,0.0009009009009009009
2016-05-31,Utilities,1,2087,4,0.0019166267369429804
2016-06-30,Basic Materials,1,1696,4,0.0023584905660377358
2016-06-30,Capital Goods,1,1827,3,0.0016420361247947454
2016-06-30,Consumer,1,1862,2,0.0010741138560687433
2016-06-30,Energy,1,1929,3,0.0015552099533437014
2016-06-30,Finance,1,2154,5,0.002321262766945218
2016-06-30,Healthcare,1,2065,5,0.002421307506053269
2016-06-30,Technology,1,2271,4,0.0017613386173491853
2016-06-30,Utilities,1,2316,11,0.004749568221070812
2016-07-31,Basic Materials,1,1734,3,0.0017301038062283738
2016-07-31,Capital Goods,1,1847,3,0.0016242555495397943
2016-07-31,Consumer,1,1768,4,0.0022624434389140274
2016-07-31,Energy,1,1987,1,0.0005032712632108706
2016-07-31,Finance,1,2157,5,0.0023180343069077423
2016-07-31,Healthcare,1,2114,5,0.0023651844843897824
2016-07-31,Technology,1,2194,2,0.0009115770282588879
2016-07-31,Utilities,1,2038,4,0.001962708537782139
2016-08-31,Basic Materials,1,1749,3,0.0017152658662092624
2016-08-31,Capital Goods,1,1663,7,0.004209260372820205
2016-08-31,Consumer,1,1962,3,0.0015290519877675841
2016-08-31,Energy,1,1989,7,0.003519356460532931
2016-08-31,Finance,1,2009,13,0.006470881035340966
2016-08-31,Healthcare,1,2204,2,0.0009074410163339383
2016-08-31,Technology,1,2242,5,0.0022301516503122213
2016-08-31,Utilities,1,2104,2,0.0009505703422053232
2016-09-30,Basic Materials,1,1530,3,0.00196078431372549
2016-09-30,Capital Goods,1,1697,2,0.0011785503830288745
2016-09-30,Consumer,1,2007,0,0.0
2016-09-30,Energy,1,1908,6,0.0031446540880503146
2016-09-30,Finance,1,2110,9,0.0042654028436018955
2016-09-30,Healthcare,1,2008,6,0.00298804780876494
2016-09-30,Technology,1,2148,4,0.00186219739292365
2016-09-30,Utilities,1,2237,3,0.0013410818059901655
2016-10-31,Basic Materials,1,1629,5,0.003069367710251688
2016-10-31,Capital Goods,1,1792,7,0.00390625
2016-10-31,Consumer,1,1943,3,0.001544004117344313
2016-10-31,Energy,1,1999,5,0.0025012506253126563
2016-10-31,Finance,1,2031,4,0.0019694731659281144
2016-10-31,Healthcare,1,2140,8,0.003738317757009346
2016-10-31,Technology,1,2095,4,0.0019093078758949881
2016-10-31,Utilities,1,2161,4,0.0018509949097639982
2016-11-30,Basic Materials,1,1646,2,0.001215066828675577
2016-11-30,Capital Goods,1,1602,1,0.0006242197253433209
2016-11-30,Consumer,1,1766,6,0.0033975084937712344
2016-11-30,Energy,1,2025,1,0.0004938271604938272
2016-11-30,Finance,1,2031,4,0.0019694731659281144
2016-11-30,Healthcare,1,2068,3,0.0014506769825918763
2016-11-30,Technology,1,2196,9,0.004098360655737705
2016-11-30,Utilities,1,2273,5,0.002199736031676199
2016-12-31,Basic Materials,1,1601,2,0.0012492192379762648
2016-12-31,Capital Goods,1,1810,0,0.0
2016-12-31,Consumer,1,2007,10,0.004982561036372696
2016-12-31,Energy,1,1998,3,0.0015015015015015015
2016-12-31,Finance,1,2123,6,0.002826189354686764
2016-12-31,Healthcare,1,2150,2,0.0009302325581395349
2016-12-31,Technology,1,2113,1,0.000473260766682442
2016-12-31,Utilities,1,2276,1,0.0004393673110720562
2017-01-31,Basic Materials,1,1835,6,0.0032697547683923707
2017-01-31,Capital Goods,1,1768,2,0.0011312217194570137
2017-01-31,Consumer,1,2001,6,0.0029985007496251873
2017-01-31,Energy,1,1889,3,0.0015881418740074113
2017-01-31,Finance,1,2081,6,0.0028832292167227293
2017-01-31,Healthcare,1,2125,3,0.001411764705882353
2017-01-31,Technology,1,2250,3,0.0013333333333333333
2017-01-31,Utilities,1,2154,3,0.001392757660167131
2017-02-28,Basic Materials,1,1699,3,0.0017657445556209534
2017-02-28,Capital Goods,1,1895,0,0.0
2017-02-28,Consumer,1,2104,4,0.0019011406844106464
2017-02-28,Energy,1,2117,2,0.000944733112895607
2017-02-28,Finance,1,2047,10,0.004885197850512946
2017-02-28,Healthcare,1,2097,5,0.002384358607534573
2017-02-28,Technology,1,2060,3,0.0014563106796116505
2017-02-28,Utilities,1,2192,10,0.004562043795620438
2017-03-31,Basic Materials,1,1727,5,0.0028951939779965257
2017-03-31,Capital Goods,1,1722,4,0.0023228803716608595
2017-03-31,Consumer,1,1854,4,0.002157497303128371
2017-03-31,Energy,1,2035,5,0.002457002457002457
2017-03-31,Finance,1,1925,4,0.002077922077922078
2017-03-31,Healthcare,1,2117,7,0.0033065658951346244
2017-03-31,Technology,1,2155,9,0.004176334106728539
2017-03-31,Utilities,1,2190,4,0.0018264840182648401
2017-04-30,Basic Materials,1,1832,6,0.0032751091703056767
2017-04-30,Capital Goods,1,1904,6,0.0031512605042016808
2017-04-30,Consumer,1,1872,2,0.0010683760683760685
2017-04-30,Energy,1,2030,2,0.0009852216748768472
2017-04-30,Finance,1,2099,5,0.0023820867079561697
2017-04-30,Healthcare,1,2128,4,0.0018796992481203006
2017-04-30,Technology,1,2132,5,0.0023452157598499064
2017-04-30,Utilities,1,2058,4,0.001943634596695821
2017-05-31,Basic Materials,1,1709,9,0.0052662375658279695
2017-05-31,Capital Goods,1,1859,7,0.0037654653039268424
2017-05-31,Consumer,1,1794,2,0.0011148272017837235
2017-05-31,Energy,1,2065,11,0.005326876513317191
2017-05-31,Finance,1,2013,8,0.003974167908594138
2017-05-31,Healthcare,1,1954,3,0.0015353121801432957
2017-05-31,Technology,1,2237,10,0.004470272686633884
2017-05-31,Utilities,1,2281,6,0.00263042525208242
2017-06-30,Basic Materials,1,1680,6,0.0035714285714285713
2017-06-30,Capital Goods,1,1802,3,0.001664816870144284
2017-06-30,Consumer,1,2027,3,0.0014800197335964479
2017-06-30,Energy,1,2034,9,0.004424778761061947
2017-06-30,Finance,1,1961,12,0.006119326874043855
2017-06-30,Healthcare,1,2094,2,0.0009551098376313276
2017-06-30,Technology,1,2132,5,0.0023452157598499064
2017-06-30,Utilities,1,2033,6,0.002951303492375799
2017-07-31,Basic Materials,1,1735,6,0.00345821325648415
2017-07-31,Capital Goods,1,1883,8,0.004248539564524694
2017-07-31,Consumer,1,1883,2,0.0010621348911311736
2017-07-31,Energy,1,1968,9,0.004573170731707317
2017-07-31,Finance,1,2118,6,0.0028328611898017
2017-07-31,Healthcare,1,1997,2,0.00100150225338007
2017-07-31,Technology,1,2061,1,0.00048520135856380397
2017-07-31,Utilities,1,2105,3,0.0014251781472684087
2017-08-31,Basic Materials,1,1779,5,0.002810567734682406
2017-08-31,Capital Goods,1,1859,4,0.002151694459386767
2017-08-31,Consumer,1,1838,2,0.001088139281828074
2017-08-31,Energy,1,1885,5,0.002652519893899204
2017-08-31,Finance,1,2035,11,0.005405405405405406
2017-08-31,Healthcare,1,1967,2,0.0010167768174885613
2017-08-31,Technology,1,2067,6,0.002902757619738752
2017-08-31,Utilities,1,2075,2,0.0009638554216867469
2017-09-30,Basic Materials,1,1652,2,0.0012106537530266344
2017-09-30,Capital Goods,1,1748,4,0.002288329519450801
2017-09-30,Consumer,1,1777,1,0.0005627462014631402
2017-09-30,Energy,1,1980,6,0.0030303030303030303
2017-09-30,Finance,1,1859,8,0.004303388918773534
2017-09-30,Healthcare,1,2055,5,0.0024330900243309003
2017-09-30,Technology,1,2056,6,0.0029182879377431907
2017-09-30,Utilities,1,1991,5,0.0025113008538422904
2017-10-31,Basic Materials,1,1653,4,0.0024198427102238356
2017-10-31,Capital Goods,1,1833,4,0.002182214948172395
2017-10-31,Consumer,1,2007,5,0.002491280518186348
2017-10-31,Energy,1,1959,11,0.005615109749872384
2017-10-31,Finance,1,1920,7,0.0036458333333333334
2017-10-31,Healthcare,1,1930,6,0.0031088082901554403
2017-10-31,Technology,1,2044,11,0.0053816046966731895
2017-10-31,Utilities,1,2136,6,0.0028089887640449437
2017-11-30,Basic Materials,1,1810,3,0.0016574585635359116
2017-11-30,Capital Goods,1,1657,10,0.006035003017501509
2017-11-30,Consumer,1,1753,2,0.0011409013120365088
2017-11-30,Energy,1,1945,3,0.0015424164524421595
2017-11-30,Finance,1,2005,12,0.0059850374064837905
2017-11-30,Healthcare,1,1966,5,0.00254323499491353
2017-11-30,Technology,1,1875,3,0.0016
2017-11-30,Utilities,1,2067,4,0.0019351717464925011
2017-12-31,Basic Materials,1,1709,4,0.0023405500292568754
2017-12-31,Capital Goods,1,1849,4,0.002163331530557058
2017-12-31,Consumer,1,1903,7,0.0036784025223331584
2017-12-31,Energy,1,1825,8,0.004383561643835616
2017-12-31,Finance,1,1942,5,0.0025746652935118436
2017-12-31,Healthcare,1,1839,4,0.002175095160413268
2017-12-31,Technology,1,2093,3,0.001433349259436216
2017-12-31,Utilities,1,2058,5,0.0024295432458697765
2018-01-31,Basic Materials,1,1800,10,0.005555555555555556
2018-01-31,Capital Goods,1,1805,6,0.0033240997229916896
2018-01-31,Consumer,1,1968,1,0.0005081300813008131
2018-01-31,Energy,1,2014,9,0.004468718967229395
2018-01-31,Finance,1,1935,8,0.004134366925064599
2018-01-31,Healthcare,1,2034,2,0.0009832841691248771
2018-01-31,Technology,1,2057,2,0.0009722897423432182
2018-01-31,Utilities,1,2041,6,0.002939735423811857
2018-02-28,Basic Materials,1,1472,7,0.004755434782608696
2018-02-28,Capital Goods,1,1830,8,0.004371584699453552
2018-02-28,Consumer,1,1830,4,0.002185792349726776
2018-02-28,Energy,1,1930,7,0.003626943005181347
2018-02-28,Finance,1,1999,10,0.0050025012506253125
2018-02-28,Healthcare,1,2038,4,0.001962708537782139
2018-02-28,Technology,1,1943,11,0.005661348430262481
2018-02-28,Utilities,1,1930,4,0.002072538860103627
2018-03-31,Basic Materials,1,1634,4,0.0024479804161566705
2018-03-31,Capital Goods,1,1811,12,0.006626173384870237
2018-03-31,Consumer,1,1780,0,0.0
2018-03-31,Energy,1,1890,6,0.0031746031746031746
2018-03-31,Finance,1,1959,3,0.0015313935681470138
2018-03-31,Healthcare,1,1937,4,0.002065049044914817
2018-03-31,Technology,1,1964,6,0.003054989816700611
2018-03-31,Utilities,1,2021,3,0.0014844136566056407
2018-04-30,Basic Materials,1,1831,6,0.0032768978700163844
2018-04-30,Capital Goods,1,1837,4,0.002177463255307567
2018-04-30,Consumer,1,1911,5,0.0026164311878597592
2018-04-30,Energy,1,1841,5,0.0027159152634437804
2018-04-30,Finance,1,1867,4,0.0021424745581146223
2018-04-30,Healthcare,1,1945,4,0.002056555269922879
2018-04-30,Technology,1,2107,3,0.0014238253440911248
2018-04-30,Utilities,1,2005,4,0.00199501246882793
2018-05-31,Basic Materials,1,1807,2,0.0011068068622025456
2018-05-31,Capital Goods,1,1872,6,0.003205128205128205
2018-05-31,Consumer,1,1895,1,0.0005277044854881266
2018-05-31,Energy,1,2037,1,0.0004909180166912126
2018-05-31,Finance,1,1757,2,0.0011383039271485487
2018-05-31,Healthcare,1,1866,2,0.0010718113612004287
2018-05-31,Technology,1,1992,2,0.001004016064257028
2018-05-31,Utilities,1,1903,2,0.0010509721492380452
2018-06-30,Basic Materials,1,1710,4,0.0023391812865497076
2018-06-30,Capital Goods,1,1903,6,0.0031529164477141357
2018-06-30,Consumer,1,1904,6,0.0031512605042016808
2018-06-30,Energy,1,1773,2,0.0011280315848843769
2018-06-30,Finance,1,1895,5,0.002638522427440633
2018-06-30,Healthcare,1,1845,2,0.001084010840108401
2018-06-30,Technology,1,2049,2,0.0009760858955588092
2018-06-30,Utilities,1,2077,6,0.002888781896966779
2018-07-31,Basic Materials,1,1700,3,0.0017647058823529412
2018-07-31,Capital Goods,1,1739,4,0.0023001725129384704
2018-07-31,Consumer,1,1765,2,0.0011331444759206798
2018-07-31,Energy,1,1879,4,0.0021287919105907396
2018-07-31,Finance,1,1854,4,0.002157497303128371
2018-07-31,Healthcare,1,1880,2,0.0010638297872340426
2018-07-31,Technology,1,1992,6,0.0030120481927710845
2018-07-31,Utilities,1,1970,4,0.0020304568527918783
2018-08-31,Basic Materials,1,1711,1,0.0005844535359438924
2018-08-31,Capital Goods,1,1657,1,0.0006035003017501509
2018-08-31,Consumer,1,1830,2,0.001092896174863388
2018-08-31,Energy,1,1766,5,0.0028312570781426952
2018-08-31,Finance,1,1878,1,0.0005324813631522897
2018-08-31,Healthcare,1,2025,0,0.0
2018-08-31,Technology,1,1955,1,0.0005115089514066496
2018-08-31,Utilities,1,2081,1,0.0004805382027871216
2018-09-30,Basic Materials,1,1618,1,0.0006180469715698393
2018-09-30,Capital Goods,1,1788,2,0.0011185682326621924
2018-09-30,Consumer,1,1793,3,0.0016731734523145567
2018-09-30,Energy,1,1758,5,0.002844141069397042
2018-09-30,Finance,1,1849,3,0.0016224986479177934
2018-09-30,Healthcare,1,1797,2,0.0011129660545353367
2018-09-30,Technology,1,1847,2,0.0010828370330265296
2018-09-30,Utilities,1,1919,2,0.0010422094841063053
2018-10-31,Basic Materials,1,1665,6,0.0036036036036036037
2018-10-31,Capital Goods,1,1670,2,0.0011976047904191617
2018-10-31,Consumer,1,1873,8,0.004271222637479978
2018-10-31,Energy,1,1846,3,0.0016251354279523294
2018-10-31,Finance,1,1988,1,0.0005030181086519115
2018-10-31,Healthcare,1,1944,3,0.0015432098765432098
2018-10-31,Technology,1,1911,0,0.0
2018-10-31,Utilities,1,2030,4,0.0019704433497536944
2018-11-30,Basic Materials,1,1686,9,0.005338078291814947
2018-11-30,Capital Goods,1,1831,4,0.002184598580010923
2018-11-30,Consumer,1,1696,4,0.0023584905660377358
2018-11-30,Energy,1,1819,2,0.0010995052226498076
2018-11-30,Finance,1,1947,4,0.002054442732408834
2018-11-30,Healthcare,1,1922,4,0.002081165452653486
2018-11-30,Technology,1,2030,6,0.002955665024630542
2018-11-30,Utilities,1,1997,5,0.0025037556334501754
2018-12-31,Basic Materials,1,1656,4,0.0024154589371980675
2018-12-31,Capital Goods,1,1722,9,0.005226480836236934
2018-12-31,Consumer,1,1817,2,0.001100715465052284
2018-12-31,Energy,1,1842,6,0.003257328990228013
2018-12-31,Finance,1,1961,5,0.0025497195308516064
2018-12-31,Healthcare,1,1882,2,0.0010626992561105207
2018-12-31,Technology,1,1884,4,0.0021231422505307855
2018-12-31,Utilities,1,2001,6,0.0029985007496251873
2019-01-31,Basic Materials,1,1601,3,0.0018738288569643974
2019-01-31,Capital Goods,1,1803,6,0.0033277870216306157
2019-01-31,Consumer,1,1889,4,0.0021175224986765486
2019-01-31,Energy,1,1700,5,0.0029411764705882353
2019-01-31,Finance,1,2048,10,0.0048828125
2019-01-31,Healthcare,1,1919,6,0.003126628452318916
2019-01-31,Technology,1,1922,4,0.002081165452653486
2019-01-31,Utilities,1,2075,3,0.0014457831325301205
2019-02-28,Basic Materials,1,1744,4,0.0022935779816513763
2019-02-28,Capital Goods,1,1754,7,0.003990877993158495
2019-02-28,Consumer,1,1892,7,0.0036997885835095136
2019-02-28,Energy,1,1844,2,0.0010845986984815619
2019-02-28,Finance,1,1818,3,0.0016501650165016502
2019-02-28,Healthcare,1,1903,3,0.0015764582238570678
2019-02-28,Technology,1,1857,6,0.0032310177705977385
2019-02-28,Utilities,1,2074,3,0.0014464802314368371
2019-03-31,Basic Materials,1,1594,3,0.0018820577164366374
2019-03-31,Capital Goods,1,1781,7,0.0039303761931499155
2019-03-31,Consumer,1,1858,8,0.004305705059203444
2019-03-31,Energy,1,1801,3,0.001665741254858412
2019-03-31,Finance,1,1827,8,0.004378762999452655
2019-03-31,Healthcare,1,1857,4,0.002154011847065159
2019-03-31,Technology,1,1868,10,0.0053533190578158455
2019-03-31,Utilities,1,1946,4,0.0020554984583761563
2019-04-30,Basic Materials,1,1669,2,0.0011983223487118035
2019-04-30,Capital Goods,1,1945,5,0.002570694087403599
2019-04-30,Consumer,1,1748,7,0.004004576659038902
2019-04-30,Energy,1,1889,8,0.004235044997353097
2019-04-30,Finance,1,1915,5,0.0026109660574412533
2019-04-30,Healthcare,1,1885,4,0.002122015915119363
2019-04-30,Technology,1,1914,13,0.006792058516196447
2019-04-30,Utilities,1,1959,4,0.002041858090862685
2019-05-31,Basic Materials,1,1615,5,0.0030959752321981426
2019-05-31,Capital Goods,1,1675,10,0.005970149253731343
2019-05-31,Consumer,1,1702,3,0.0017626321974148062
2019-05-31,Energy,1,1818,19,0.010451045104510451
2019-05-31,Finance,1,1881,8,0.004253056884635832
2019-05-31,Healthcare,1,1872,3,0.0016025641025641025
2019-05-31,Technology,1,1850,2,0.001081081081081081
2019-05-31,Utilities,1,1935,1,0.0005167958656330749
2019-06-30,Basic Materials,1,1612,13,0.008064516129032258
2019-06-30,Capital Goods,1,1830,14,0.007650273224043716
2019-06-30,Consumer,1,1751,4,0.002284408909194746
2019-06-30,Energy,1,1742,21,0.012055109070034443
2019-06-30,Finance,1,1735,19,0.01095100864553314
2019-06-30,Healthcare,1,1837,1,0.0005443658138268917
2019-06-30,Technology,1,1994,11,0.005516549648946841
2019-06-30,Utilities,1,1948,7,0.003593429158110883
2019-07-31,Basic Materials,1,1623,6,0.0036968576709796672
2019-07-31,Capital Goods,1,1619,10,0.006176652254478073
2019-07-31,Consumer,1,1639,2,0.0012202562538133007
2019-07-31,Energy,1,1900,1,0.0005263157894736842
2019-07-31,Finance,1,1733,5,0.0028851702250432777
2019-07-31,Healthcare,1,1786,5,0.002799552071668533
2019-07-31,Technology,1,1883,8,0.004248539564524694
2019-07-31,Utilities,1,2007,2,0.000996512207274539
2019-08-31,Basic Materials,1,1658,8,0.0048250904704463205
2019-08-31,Capital Goods,1,1805,10,0.00554016620498615
2019-08-31,Consumer,1,1596,5,0.003132832080200501
2019-08-31,Energy,1,1749,11,0.006289308176100629
2019-08-31,Finance,1,1921,5,0.0026028110359187923
2019-08-31,Healthcare,1,1794,5,0.002787068004459309
2019-08-31,Technology,1,1951,7,0.0035879036391594054
2019-08-31,Utilities,1,1970,3,0.0015228426395939086
2019-09-30,Basic Materials,1,1656,9,0.005434782608695652
2019-09-30,Capital Goods,1,1671,8,0.0047875523638539795
2019-09-30,Consumer,1,1722,8,0.004645760743321719
2019-09-30,Energy,1,1725,5,0.002898550724637681
2019-09-30,Finance,1,1856,18,0.009698275862068966
2019-09-30,Healthcare,1,1808,2,0.0011061946902654867
2019-09-30,Technology,1,1923,7,0.003640145605824233
2019-09-30,Utilities,1,2141,3,0.0014012143858010276
